"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_90","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","No connection","",""
"clientsimulation-java_8u161","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","100","",""
"protocol_support_score_weighted","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","30","",""
"key_exchange_score","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","90","",""
"key_exchange_score_weighted","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","27","",""
"cipher_strength_score","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","60","",""
"cipher_strength_score_weighted","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","24","",""
"final_score","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","81","",""
"overall_grade","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","A","",""
"grade_cap_reason_1","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","Grade capped to A. HSTS is not offered","",""
"service","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","HTTP","",""
"pre_128cipher","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","No 128 cipher limit bug","",""
"SSLv2","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","",""
"SSLv3","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","",""
"TLS1","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"TLS1_1","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"TLS1_2","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"TLS1_3","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","offered with final","",""
"ALPN_HTTP2","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","h2","",""
"ALPN","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","http/1.1","",""
"cipherlist_NULL","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_LOW","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"cipherlist_STRONG_FS","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"cipher_order-tls1_2","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","server","",""
"cipherorder_TLSv1_2","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","server","",""
"FS","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"FS_ciphers","tous-connectes.anct.gouv.fr/80.247.13.145","443","INFO","DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","tous-connectes.anct.gouv.fr/80.247.13.145","443","OK","prime256v1 secp384r1 secp521r1","",""
