"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_X","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No connection","",""
